Machine_ID,Temperature,Pressure,Vibration,Humidity,Power_Consumption,Failure
44,87.04,137.69,5.86,43.9,322.17,1
47,59.75,111.11,4.66,47.34,225.57,0
23,78.44,104.96,4.07,44.47,175.7,0
41,87.49,142.96,7.53,49.31,317.4,1
46,79.06,118.2,4.03,76.02,236.72,0
2,104.27,118.44,6.71,74.76,378.93,1
19,79.36,146.74,5.35,64.63,323.72,1
33,81.56,138.16,7.56,61.68,287.76,1
1,67.89,114.88,4.25,66.48,311.81,0
5,72.61,131.72,6.12,33.69,262.14,0
26,73.11,118.54,1.93,45.95,231.35,0
24,76.7,105.76,4.88,51.64,184.39,0
19,112.12,146.54,7.26,53.64,320.49,1
40,114.26,131.64,6.17,63.63,255.63,1
7,83.92,136.31,8.07,59.75,385.16,1
18,98.27,127.68,5.23,72.12,332.33,1
20,75.3,101.86,4.35,65.63,320.77,0
1,65.02,125.98,3.29,67.76,179.38,0
50,64.29,122.9,4.92,68.44,205.81,0
15,86.62,104.71,4.27,23.38,280.18,0
5,108.23,135.2,6.85,67.81,380.01,1
7,96.58,125.75,6.91,36.92,405.75,1
43,63.95,129.85,1.59,30.13,233.14,0
1,74.77,113.0,2.84,47.63,293.39,0
3,88.71,161.21,5.91,49.38,370.99,1
32,72.39,136.58,2.88,67.04,278.26,0
7,93.62,147.34,6.43,78.64,292.99,1
14,90.98,197.18,7.37,64.31,327.81,1
42,82.84,128.3,6.43,74.71,351.8,1
30,112.05,131.75,3.52,29.75,439.39,1
35,99.25,138.98,4.6,51.0,345.03,1
11,86.44,132.31,2.94,58.03,218.73,0
6,82.8,152.99,6.1,61.82,284.03,1
30,105.51,162.8,4.39,32.23,337.81,1
16,77.61,126.35,2.02,24.72,175.2,0
20,69.71,129.0,3.11,32.62,253.25,0
41,103.61,152.9,6.12,21.74,305.42,1
23,68.17,127.37,2.63,68.16,179.55,0
47,106.74,152.34,6.46,28.83,344.97,1
30,69.35,128.79,3.02,70.4,278.09,0
21,92.26,140.28,5.07,30.84,376.06,1
16,101.72,150.26,9.61,53.83,308.0,1
9,58.6,111.04,5.73,50.21,278.48,0
20,95.43,136.6,6.13,52.92,335.5,1
36,84.56,126.92,4.15,60.18,240.44,0
21,83.68,136.31,3.98,52.71,274.53,0
17,88.09,119.84,5.6,62.08,243.55,0
1,88.13,135.54,2.4,35.17,175.31,0
50,95.98,157.79,6.44,64.51,374.68,1
19,73.92,138.45,2.5,40.79,242.34,0
47,77.5,132.11,4.53,26.2,228.99,0
2,62.6,93.93,2.38,40.64,245.04,0
21,87.9,98.67,0.67,59.82,233.11,0
17,71.69,122.5,2.75,41.14,218.47,0
28,91.31,109.69,2.68,56.23,267.04,0
26,79.22,116.41,3.96,60.04,201.06,0
14,90.48,121.14,2.27,49.87,213.54,0
26,75.07,116.4,4.89,58.68,296.73,0
32,78.03,133.97,3.59,57.58,162.08,0
35,64.11,99.83,3.45,30.19,261.72,0
5,85.69,138.25,9.19,45.72,346.39,1
31,87.27,172.02,6.11,51.7,264.59,1
7,75.08,138.07,3.55,24.78,227.09,0
5,104.99,180.05,6.35,20.07,283.33,1
18,88.93,151.84,7.18,53.86,332.16,1
22,96.72,125.85,7.32,33.58,254.14,1
35,75.79,102.3,3.57,27.28,258.79,0
40,95.89,165.77,4.96,31.98,331.32,1
26,58.47,158.55,2.83,44.66,272.84,0
17,85.36,162.69,5.65,63.67,306.84,1
15,63.26,149.02,3.18,60.75,351.62,0
15,71.38,112.24,3.28,72.15,275.75,0
4,83.85,140.2,5.14,28.29,315.57,0
21,103.08,156.61,7.02,52.77,363.93,1
1,102.86,150.99,7.68,24.9,441.69,1
15,88.89,156.08,5.01,77.99,389.48,1
14,88.45,136.69,7.39,44.09,331.0,1
1,60.11,133.89,4.09,23.43,270.65,0
3,80.29,101.03,2.42,71.27,249.61,0
35,87.25,147.42,2.83,60.08,253.59,0
26,82.64,133.52,3.39,79.41,252.64,0
39,71.85,104.57,3.12,26.56,261.53,0
14,92.27,146.35,4.9,51.46,311.99,1
36,79.21,98.94,4.03,47.43,254.35,0
33,75.73,114.31,3.81,73.21,279.33,0
6,101.27,110.59,4.76,59.61,320.11,1
22,82.93,143.88,6.28,46.66,289.68,1
38,73.68,118.61,6.03,65.05,336.04,1
24,90.73,136.2,5.42,20.25,395.67,1
2,78.26,126.03,4.26,30.54,165.86,0
27,76.92,131.42,2.02,59.83,291.14,0
12,85.18,142.44,2.1,24.7,242.48,0
42,92.15,160.87,7.74,42.01,294.73,1
30,96.13,136.44,5.3,41.72,288.05,1
27,96.02,156.5,7.27,34.54,309.04,1
15,106.85,134.79,8.05,32.51,303.77,1
1,110.82,132.36,6.16,29.93,253.1,1
42,89.56,107.7,2.94,76.93,263.14,0
45,73.85,126.12,2.05,78.08,232.1,0
37,68.49,132.24,4.17,69.08,204.57,0
31,85.55,164.73,6.03,23.82,344.06,1
35,63.9,126.76,4.15,45.86,299.9,0
26,71.37,109.45,2.94,54.34,232.04,0
21,106.61,161.04,5.92,32.17,363.61,1
40,67.53,115.15,3.01,76.41,211.82,0
39,107.29,154.75,6.68,66.34,336.76,1
45,83.43,178.84,5.68,51.39,292.99,1
37,56.75,128.61,4.47,44.71,205.1,0
10,67.58,103.01,3.6,33.71,207.78,0
2,78.72,104.88,4.16,47.93,273.88,0
36,69.73,140.28,3.33,66.23,281.87,0
9,102.42,138.85,9.15,62.25,321.36,1
26,71.93,108.58,3.56,71.58,221.59,0
20,111.36,157.41,10.15,40.97,323.35,1
15,103.75,154.86,7.75,41.24,370.17,1
20,63.3,128.3,3.73,43.86,278.84,0
16,85.34,146.48,7.26,58.3,376.04,1
39,77.16,150.53,7.66,39.64,274.3,1
14,111.28,121.11,6.08,67.22,356.02,1
15,101.9,95.81,5.29,46.81,322.24,1
47,88.39,159.0,5.96,60.91,265.58,1
5,86.82,100.32,4.87,26.28,253.65,0
9,70.76,99.22,5.36,26.33,241.21,0
15,100.12,160.16,4.86,79.75,345.92,1
37,93.67,124.12,6.32,34.03,431.22,1
22,98.51,131.84,5.71,56.68,309.11,1
23,85.04,121.97,3.32,38.98,288.34,0
2,103.56,139.62,6.76,45.63,412.36,1
47,83.34,115.91,2.35,71.66,277.21,0
9,70.68,122.41,4.81,30.91,225.84,0
38,84.89,126.27,2.59,31.97,238.91,0
8,97.14,118.98,2.39,34.99,221.39,0
3,110.57,177.18,6.83,54.31,321.57,1
27,73.28,97.18,2.13,63.65,252.06,0
13,106.33,127.26,7.45,57.89,378.52,1
17,78.85,139.77,8.08,74.85,308.59,1
47,68.16,137.01,0.1,59.23,283.39,0
10,52.91,102.38,4.21,20.05,247.74,0
33,93.36,168.83,6.36,32.23,342.93,1
10,67.92,131.49,3.26,52.54,301.56,0
31,69.32,121.98,4.57,29.5,247.83,0
9,70.21,110.11,4.23,67.0,234.63,0
39,90.25,181.17,5.67,62.15,300.47,1
11,72.34,143.52,2.41,44.54,247.22,0
39,75.48,116.16,4.64,66.44,268.53,0
19,90.2,193.1,7.14,62.83,344.68,1
18,67.91,93.99,1.87,34.35,334.21,0
47,63.94,115.48,3.45,61.25,277.84,0
20,79.85,166.28,5.15,23.39,323.72,1
1,69.98,140.13,2.34,25.61,205.53,0
36,68.77,132.15,2.81,54.21,186.82,0
17,59.67,115.62,3.29,60.63,231.74,0
14,93.97,162.67,6.69,29.8,308.38,1
6,87.65,128.8,8.06,46.33,303.25,1
38,86.8,175.33,7.65,64.74,341.68,1
40,89.45,112.96,1.9,66.71,177.18,0
7,65.64,130.76,1.51,34.74,258.74,0
39,100.75,157.06,6.44,37.34,340.41,1
18,116.59,154.05,6.03,37.44,283.92,1
35,63.81,116.91,3.93,60.2,294.91,0
43,81.8,159.3,6.56,21.79,358.81,1
32,80.22,110.56,3.11,48.11,280.14,0
17,90.39,155.73,7.21,69.96,295.61,1
34,78.63,130.1,3.31,43.62,243.03,0
20,96.84,158.64,4.6,30.9,342.15,1
9,112.25,154.71,6.66,51.12,324.66,1
15,110.36,121.4,4.83,30.63,336.61,1
44,79.13,136.23,3.34,38.17,364.45,0
47,94.45,162.22,6.14,44.65,314.69,1
45,111.79,143.98,7.37,33.67,398.32,1
22,102.7,169.58,6.08,39.14,302.54,1
41,68.54,137.41,2.53,29.88,268.26,0
36,83.64,163.29,7.46,55.31,376.4,1
14,93.91,136.43,2.28,54.89,198.58,0
35,110.87,140.68,6.94,25.93,266.99,1
6,88.85,140.38,4.54,63.59,346.84,1
19,66.86,128.91,5.18,61.63,305.85,0
12,86.67,137.3,3.44,23.7,227.51,0
45,55.88,140.02,3.13,64.3,249.71,0
15,102.17,165.95,6.19,54.69,355.03,1
18,98.27,133.87,6.6,45.88,278.58,1
34,69.58,138.92,3.77,40.21,219.0,0
31,89.11,123.74,3.92,57.35,339.76,0
39,84.33,103.38,2.85,48.91,205.93,0
16,59.13,124.96,4.17,58.89,323.04,0
44,103.0,173.44,6.46,71.32,316.59,1
17,78.77,168.83,8.04,29.99,295.14,1
24,76.65,117.73,6.4,70.21,250.44,0
38,94.76,163.69,6.03,72.5,405.53,1
13,73.65,127.49,4.45,31.77,235.5,0
46,97.77,163.46,5.22,58.01,371.42,1
24,72.74,137.0,3.6,53.32,226.18,0
10,99.39,152.65,5.93,24.86,281.1,1
37,79.02,79.73,2.9,48.43,277.39,0
44,66.12,141.39,3.31,68.61,251.06,0
11,71.63,128.95,4.3,28.18,182.26,0
12,68.04,127.65,1.45,49.69,225.84,0
20,93.27,147.01,5.09,72.57,307.31,1
16,117.91,140.47,6.09,32.48,382.83,1
41,110.4,150.65,6.15,42.06,346.67,1
17,104.13,149.11,7.0,24.41,344.77,1
25,79.37,152.12,6.3,51.36,312.93,1
42,100.81,158.91,7.45,48.03,345.22,1
7,83.12,171.87,6.15,29.42,364.1,1
30,69.9,125.11,4.0,67.22,201.61,0
24,99.79,147.86,7.3,30.72,388.11,1
29,77.41,102.81,4.65,26.8,220.25,0
12,65.85,110.81,1.91,61.96,239.34,0
2,92.73,152.02,6.43,48.71,326.38,1
19,84.45,142.21,4.56,52.16,358.93,1
30,104.38,120.86,2.91,69.87,242.99,0
32,66.1,120.27,2.16,66.81,259.23,0
8,95.18,112.48,4.08,66.33,311.56,0
40,75.3,95.51,2.88,56.89,256.5,0
2,105.19,142.26,8.46,62.91,369.2,1
35,80.66,176.42,3.33,73.36,354.16,1
44,105.43,159.45,4.81,39.02,308.25,1
25,86.99,140.11,4.84,28.21,428.56,1
36,72.38,155.18,4.73,39.45,370.45,1
44,64.1,108.63,5.54,67.56,278.75,0
44,90.1,159.24,8.86,32.16,377.49,1
28,60.95,148.55,2.98,62.55,252.76,0
13,89.91,138.65,7.15,42.56,395.17,1
2,71.28,101.5,4.01,62.88,277.64,0
8,83.21,134.57,4.1,27.45,347.79,1
41,105.39,148.4,4.82,41.59,261.63,1
35,100.01,156.41,8.12,45.96,364.0,1
9,97.57,139.35,6.65,28.73,329.85,1
40,69.52,143.99,3.1,49.44,309.03,0
19,87.78,133.79,5.28,47.91,332.08,1
35,76.5,106.95,3.93,50.81,238.53,0
21,92.54,136.15,5.44,36.88,297.13,1
38,98.62,158.71,6.58,43.59,287.42,1
11,96.05,119.53,1.69,54.67,270.55,0
12,93.4,93.05,3.55,31.79,215.18,0
31,93.18,139.79,6.36,66.85,395.8,1
34,78.48,120.37,3.56,50.02,276.87,0
9,80.63,172.91,6.42,69.8,245.88,1
49,84.65,122.84,2.64,48.93,229.87,0
12,106.83,135.82,6.68,65.63,302.69,1
48,73.71,124.44,3.62,71.77,276.15,0
11,59.6,111.39,4.31,77.83,229.03,0
45,74.8,106.32,3.49,60.45,293.5,0
12,80.15,129.31,1.01,22.69,230.23,0
32,80.21,127.75,2.39,63.24,204.11,0
29,62.67,124.63,3.83,36.22,271.66,0
10,67.07,109.27,6.23,71.56,273.56,0
7,54.61,142.94,3.86,35.42,289.67,0
8,63.17,124.76,3.29,40.52,214.28,0
31,80.04,123.55,2.97,50.09,230.18,0
31,61.72,122.07,3.78,27.74,314.09,0
44,93.54,159.97,5.72,39.11,299.54,1
29,93.35,150.64,4.93,33.64,283.61,1
9,64.86,111.57,2.62,23.21,193.04,0
18,85.87,155.65,6.21,60.19,372.11,1
27,62.39,137.12,4.57,76.43,204.3,0
19,113.94,149.85,5.58,23.72,332.56,1
28,79.06,107.57,4.88,38.96,210.81,0
26,68.75,108.12,5.12,78.24,229.94,0
22,85.59,125.99,4.53,30.98,330.32,1
5,106.87,166.91,9.02,20.05,358.41,1
35,67.55,116.41,4.0,38.16,207.08,0
24,99.86,181.39,8.31,67.36,332.47,1
44,72.04,107.39,2.62,71.02,225.17,0
8,83.57,118.08,2.83,76.32,246.13,0
2,66.46,103.57,3.24,62.17,138.58,0
1,82.5,151.02,4.91,44.42,332.65,1
31,78.82,131.84,5.53,43.69,353.91,1
32,105.59,152.72,4.58,63.29,386.01,1
35,86.58,101.93,3.1,36.48,259.72,0
31,80.7,103.52,3.94,35.9,196.56,0
50,84.33,120.01,4.61,48.51,215.14,0
14,87.23,100.51,3.04,69.42,259.51,0
42,68.51,110.15,3.82,48.62,266.31,0
43,82.65,129.13,3.94,79.35,246.76,0
18,76.7,139.3,4.55,58.36,232.18,0
8,79.5,114.78,3.85,32.6,204.23,0
23,75.05,128.39,3.2,59.14,248.68,0
8,80.0,109.03,3.04,68.46,247.45,0
14,104.15,150.56,6.6,24.24,289.49,1
36,117.4,165.25,4.65,53.29,393.06,1
45,85.38,135.94,6.87,78.34,389.96,1
11,82.59,120.33,4.24,47.8,158.9,0
23,74.42,118.41,4.74,53.41,241.08,0
19,80.03,91.73,3.09,62.4,271.4,0
8,86.9,167.87,8.63,67.73,420.36,1
8,104.64,155.68,5.57,59.69,379.71,1
32,91.84,130.55,4.49,67.26,316.71,1
45,122.42,140.45,5.47,40.95,387.97,1
30,64.37,124.89,4.01,50.96,221.0,0
37,59.66,127.8,4.74,74.33,261.99,0
2,84.2,129.5,2.0,46.27,306.29,0
27,67.32,134.02,1.92,42.16,248.35,0
30,110.55,136.92,3.96,26.19,323.42,1
13,93.52,132.49,7.02,28.46,376.7,1
30,93.12,125.17,4.88,52.57,305.1,0
42,87.13,102.76,4.1,72.75,273.56,0
13,74.7,96.83,6.07,72.59,239.7,0
39,85.89,164.3,10.53,30.82,362.38,1
21,78.04,156.86,7.86,33.27,373.11,1
13,78.17,135.55,2.51,23.38,255.83,0
43,82.25,121.88,4.67,22.06,156.96,0
7,102.88,143.79,6.21,31.11,381.42,1
48,87.2,141.01,5.92,26.34,268.21,1
44,81.33,94.2,1.74,42.36,200.2,0
45,74.06,119.06,2.12,22.53,175.01,0
47,76.35,122.36,3.39,42.74,289.73,0
23,115.55,155.3,6.08,23.67,400.19,1
49,83.36,128.13,2.8,49.18,313.56,0
9,87.95,173.41,8.68,54.17,372.12,1
26,70.02,142.04,1.7,63.84,243.96,0
42,98.88,139.94,4.8,25.07,317.97,1
3,89.99,134.11,7.48,24.61,357.27,1
12,71.47,97.97,3.3,76.04,315.85,0
31,115.71,127.69,6.32,69.36,291.22,1
30,91.61,171.74,5.94,42.42,333.62,1
6,85.89,131.16,1.6,32.03,259.87,0
13,46.29,125.3,2.68,46.23,333.51,0
14,74.17,141.1,2.84,56.57,230.01,0
14,80.6,167.62,5.3,37.63,319.48,1
32,70.2,95.92,5.32,51.22,291.9,0
50,98.72,161.66,6.75,37.13,352.43,1
36,92.22,113.31,2.74,26.37,262.72,0
8,90.21,148.31,10.0,78.27,301.25,1
28,80.38,139.35,4.35,33.27,245.14,0
36,67.93,137.93,3.88,56.79,234.71,0
32,75.28,137.58,5.55,39.62,310.15,1
3,99.65,148.81,5.54,61.8,459.22,1
30,93.37,138.91,6.32,50.98,352.78,1
45,89.08,146.24,6.64,33.3,311.51,1
35,79.95,107.81,2.82,48.04,236.46,0
37,99.73,136.01,5.28,60.24,332.44,1
43,110.99,179.88,5.63,21.84,387.96,1
47,56.15,129.79,4.29,32.01,258.46,0
8,66.67,156.92,4.54,29.86,336.63,1
39,79.6,152.12,6.48,36.51,160.79,0
6,60.14,103.95,3.17,63.17,188.98,0
41,75.83,114.34,5.13,58.54,282.65,0
33,84.0,132.89,2.52,49.59,241.05,0
49,66.25,120.32,2.42,21.41,252.09,0
11,75.74,117.22,3.99,46.93,286.72,0
38,67.92,115.54,3.2,59.63,316.44,0
18,108.23,153.84,6.15,27.19,312.07,1
14,98.03,155.86,6.36,21.97,399.7,1
6,76.45,114.39,3.8,45.47,264.73,0
49,111.87,158.05,6.49,35.19,310.83,1
32,100.81,156.15,6.2,27.67,307.44,1
43,109.21,160.28,6.77,64.57,371.92,1
40,70.09,102.32,3.16,74.88,163.45,0
40,108.72,167.0,6.74,40.02,305.34,1
47,106.18,162.38,5.59,57.7,409.51,1
21,68.7,115.74,2.5,72.84,189.56,0
22,87.86,113.1,2.73,38.56,184.61,0
6,120.13,117.63,5.3,54.48,268.04,1
13,68.5,123.93,4.62,50.55,216.97,0
29,80.57,119.17,4.22,31.63,251.2,0
26,91.54,141.76,5.43,36.16,324.63,1
5,96.06,148.19,7.17,35.81,449.38,1
34,90.82,136.63,6.46,37.86,329.7,1
25,52.23,121.16,4.17,73.38,205.59,0
42,123.32,124.25,6.85,62.84,411.59,1
5,72.79,138.82,4.9,42.41,275.69,0
2,92.82,135.08,3.22,75.8,222.6,0
26,93.3,168.4,4.98,63.12,370.14,1
9,95.7,128.39,8.71,26.95,345.11,1
17,105.05,163.99,7.86,72.48,350.07,1
25,90.12,158.44,5.45,36.58,297.96,1
27,76.24,126.44,7.79,20.48,280.4,1
10,78.91,150.46,7.38,65.19,304.9,1
48,100.67,151.27,6.62,23.73,350.46,1
20,77.69,119.71,1.91,34.22,271.5,0
34,86.04,117.76,4.21,72.01,283.82,0
45,77.73,141.65,3.66,53.95,260.82,0
15,117.89,156.23,6.97,42.08,347.28,1
11,67.92,98.07,4.6,69.98,172.94,0
18,93.04,142.76,7.03,21.1,392.15,1
37,80.85,127.54,5.95,69.36,271.3,0
4,72.95,120.78,4.28,71.4,265.14,0
39,78.32,122.81,4.81,32.83,215.08,0
14,102.71,136.38,7.18,22.93,417.17,1
19,93.71,109.98,6.17,74.31,388.09,1
46,111.84,180.27,7.85,64.93,386.04,1
45,64.45,96.66,4.63,21.97,271.98,0
50,90.34,152.1,5.66,39.69,306.86,1
40,93.05,142.6,6.17,23.73,393.56,1
45,82.32,143.52,4.71,32.81,168.63,0
36,83.01,151.66,5.76,77.46,288.8,1
38,65.34,111.81,2.2,61.44,198.87,0
19,87.17,134.79,4.69,63.42,386.4,1
43,73.08,130.71,3.34,30.01,249.11,0
14,102.83,135.42,6.44,34.61,303.17,1
38,114.24,124.41,4.25,40.04,377.55,1
23,100.97,144.07,7.58,24.59,314.88,1
25,83.84,140.81,4.24,74.35,269.35,0
41,109.06,163.71,7.14,72.9,286.04,1
33,87.2,158.49,6.02,69.72,257.73,1
3,77.05,97.09,2.52,76.06,256.98,0
44,64.39,112.58,2.5,26.77,230.32,0
27,66.27,115.72,3.57,78.42,270.76,0
22,82.14,147.41,5.17,49.98,369.45,0
21,109.09,150.16,9.59,36.11,290.01,1
24,83.79,109.28,3.98,74.24,266.43,0
16,75.9,103.23,3.43,29.64,315.37,0
44,100.01,130.86,7.16,77.17,407.78,1
11,96.16,148.97,5.71,63.52,374.38,1
40,112.19,150.16,5.98,33.8,233.97,1
42,78.92,124.74,2.17,41.9,290.06,0
33,84.61,138.62,4.54,42.87,180.61,0
17,74.82,159.09,9.72,42.03,305.92,1
6,81.25,159.94,7.25,24.13,377.65,1
43,99.94,139.79,7.68,49.55,343.85,1
25,80.28,157.1,9.18,44.81,421.97,1
13,80.24,134.29,5.04,54.31,253.56,0
13,92.3,165.61,7.22,76.47,262.33,1
46,83.1,131.79,3.55,27.01,238.73,0
49,83.55,131.35,6.01,43.21,326.06,1
47,84.83,107.9,2.21,35.16,206.51,0
5,91.31,122.15,6.57,44.62,395.52,1
25,75.63,110.78,5.72,63.34,232.77,0
7,96.31,133.77,9.35,48.51,365.01,1
18,98.72,139.89,6.26,47.22,378.54,1
7,102.17,171.05,3.94,60.71,294.89,1
18,63.72,88.62,5.45,58.29,220.82,0
26,102.29,149.83,4.66,39.66,393.03,1
25,81.29,140.99,4.7,56.26,269.14,0
22,114.58,164.95,5.49,29.76,295.96,1
14,103.72,141.81,7.54,38.32,352.08,1
34,86.39,170.01,6.97,59.49,311.82,1
37,96.09,136.09,6.65,39.17,269.85,1
18,67.18,102.42,2.59,37.85,290.15,0
14,94.21,154.67,4.52,66.6,224.96,1
26,81.83,137.69,5.1,23.86,353.38,1
4,110.22,175.89,6.76,70.67,370.78,1
14,104.69,124.59,5.18,31.28,368.47,1
14,81.95,110.01,4.63,69.37,206.88,0
5,81.65,166.28,6.69,75.98,415.68,1
39,87.3,136.33,6.6,24.73,275.32,1
15,76.76,118.35,2.26,67.73,203.96,0
39,102.59,173.23,8.42,67.68,306.8,1
35,115.24,164.88,4.04,54.0,375.1,1
23,67.03,122.13,4.23,36.28,277.54,0
27,84.73,140.61,4.79,59.01,356.6,1
28,97.49,147.9,7.55,64.02,256.54,1
37,72.9,127.27,1.07,32.87,239.69,0
36,90.62,150.7,8.21,75.97,278.47,1
3,104.97,124.46,6.3,75.85,366.39,1
27,77.7,132.16,1.47,66.88,249.95,0
33,87.28,98.26,2.14,33.8,212.65,0
12,77.85,110.24,1.82,72.5,273.71,0
16,84.49,132.24,9.72,60.31,347.14,1
21,79.82,141.97,7.14,70.96,309.38,1
42,74.5,122.76,3.65,51.94,244.31,0
2,115.55,140.85,9.34,66.75,302.81,1
20,77.35,121.98,4.85,51.88,233.92,0
10,62.47,96.58,2.44,32.62,297.46,0
48,81.8,137.42,2.33,49.85,231.23,0
33,68.51,121.31,4.44,53.03,316.5,0
32,67.59,131.9,3.2,77.48,217.02,0
48,66.71,112.39,3.53,27.51,246.95,0
38,87.31,166.22,5.82,30.37,321.76,1
38,62.31,114.27,6.42,31.91,192.2,0
16,101.09,142.78,4.94,76.37,268.07,1
10,98.52,154.54,7.56,22.28,329.58,1
20,97.17,153.25,4.75,63.61,401.45,1
41,102.07,168.54,6.41,29.77,373.22,1
25,88.98,143.98,4.75,79.7,294.39,1
38,79.94,123.19,2.42,41.27,269.54,0
17,85.69,123.41,5.99,57.28,323.76,1
10,92.74,159.33,6.14,24.71,448.1,1
37,102.0,149.67,4.52,76.24,352.59,1
34,60.54,116.37,3.13,50.35,250.09,0
17,88.5,167.04,5.13,67.49,338.24,1
3,90.77,154.93,5.81,73.53,362.85,1
47,83.8,137.2,3.05,67.36,237.86,0
29,74.53,95.0,2.23,29.12,323.17,0
34,106.87,143.86,5.88,36.12,338.25,1
25,78.29,116.75,4.12,42.39,222.0,0
8,88.78,162.01,9.45,73.82,348.26,1
32,82.56,113.42,1.21,29.02,210.88,0
2,106.91,148.98,8.27,69.85,393.69,1
8,92.57,150.67,6.29,66.47,323.57,1
22,95.7,154.18,9.15,71.55,347.38,1
1,76.09,105.34,7.43,77.47,391.91,1
40,77.4,111.15,2.42,38.91,159.47,0
2,111.35,146.18,5.12,22.79,278.79,1
31,108.47,159.45,5.29,60.72,338.39,1
21,92.01,177.6,5.76,57.32,352.28,1
48,55.52,114.42,3.9,32.91,314.35,0
3,75.3,145.69,2.53,39.76,205.69,0
18,85.04,110.64,4.09,76.42,294.67,0
36,87.99,109.67,4.41,70.55,279.58,0
7,81.42,103.68,2.54,79.36,173.64,0
38,74.94,123.22,2.8,79.3,300.95,0
22,70.95,124.45,4.11,38.22,166.33,0
21,60.99,151.21,4.31,51.64,213.31,0
41,72.27,128.69,2.45,36.73,314.31,0
50,108.89,147.54,5.65,77.25,366.66,1
20,83.89,148.52,4.2,21.43,264.98,0
12,94.43,163.53,6.71,66.13,346.06,1
2,105.12,140.95,7.14,28.9,223.44,1
18,79.08,109.21,3.67,74.35,338.06,0
17,75.04,107.1,2.1,40.0,209.36,0
17,69.36,105.33,2.31,35.0,182.76,0
30,91.4,151.82,7.34,29.4,329.13,1
9,65.48,119.76,4.05,48.86,196.62,0
44,76.44,123.17,7.11,45.6,260.66,1
37,83.96,165.64,8.22,74.54,278.99,1
35,82.48,131.49,7.32,45.96,397.02,1
32,72.62,140.12,3.8,70.51,263.7,0
2,89.8,147.97,8.85,33.66,353.92,1
24,88.53,169.28,6.14,38.95,304.42,1
32,111.95,146.12,4.41,22.06,347.98,1
14,68.47,139.3,5.04,45.55,297.26,0
5,66.08,124.11,2.9,74.83,220.66,0
45,102.47,120.65,6.98,45.69,263.44,1
39,98.7,151.18,8.77,61.2,414.04,1
40,95.93,128.85,9.66,70.92,319.85,1
8,100.54,165.65,5.63,54.53,298.88,1
30,94.86,135.01,4.86,62.92,438.17,1
11,103.26,142.36,5.14,70.89,347.1,1
23,87.81,133.35,5.38,34.83,355.15,1
31,66.57,120.14,4.44,38.19,259.14,0
37,105.57,141.18,6.51,26.71,345.33,1
33,69.58,132.13,1.76,25.77,193.91,0
33,75.51,115.9,4.76,44.4,224.47,0
2,94.1,125.38,6.16,20.46,320.33,1
18,96.8,110.29,4.76,59.82,343.97,1
12,114.19,155.85,7.0,37.57,394.14,1
50,97.21,152.35,6.07,79.21,404.98,1
42,102.49,133.15,5.4,68.12,272.05,1
38,91.48,133.02,6.69,61.93,300.0,1
15,76.05,117.55,2.72,29.84,293.14,0
6,89.79,106.25,6.08,38.7,246.73,0
7,79.17,117.14,1.89,20.56,327.76,0
44,93.71,142.86,4.9,72.58,286.4,1
29,83.81,111.77,5.08,25.08,169.78,0
20,69.49,98.68,3.02,69.43,262.03,0
28,99.58,142.75,7.32,76.02,398.07,1
5,79.8,107.2,3.07,21.86,273.78,0
49,68.65,146.24,1.81,40.41,238.96,0
42,70.46,101.47,2.78,74.65,225.2,0
14,106.16,138.57,6.22,73.35,394.21,1
24,56.69,91.02,3.22,41.06,239.67,0
33,56.76,129.67,3.43,27.86,297.51,0
24,112.78,174.36,6.75,70.58,322.08,1
21,100.6,133.83,6.63,22.13,293.87,1
49,72.8,131.18,5.4,60.69,338.34,0
32,100.75,148.04,6.34,48.48,351.23,1
19,64.74,112.24,4.48,26.19,280.7,0
39,85.41,129.94,7.12,63.89,299.35,1
37,76.41,144.33,3.73,46.43,273.84,0
49,111.03,146.33,6.86,49.66,281.39,1
45,95.8,131.82,7.95,71.09,342.98,1
41,86.9,133.7,8.71,69.72,377.86,1
40,103.45,163.06,6.45,38.4,294.51,1
37,113.15,139.62,5.95,53.93,356.28,1
10,76.02,155.25,3.09,22.3,179.19,0
20,114.67,132.71,7.28,61.12,348.13,1
10,98.13,169.37,7.1,50.87,290.6,1
39,69.66,140.54,4.41,34.51,273.7,0
26,88.9,115.62,2.04,53.45,319.59,0
25,90.41,134.06,5.44,42.44,242.85,1
15,61.42,109.64,4.84,30.78,259.31,0
42,92.93,150.67,7.67,42.78,347.56,1
38,90.4,148.81,7.35,23.72,321.87,1
39,96.98,149.57,8.37,75.31,394.06,1
6,87.45,151.8,7.54,75.69,318.67,1
25,66.15,97.11,3.2,42.98,271.5,0
47,80.23,159.16,5.69,44.7,328.18,1
14,73.66,144.51,1.41,21.1,230.6,0
7,102.42,182.67,6.86,76.5,262.31,1
27,86.26,121.0,5.31,73.98,230.61,0
9,90.97,157.99,7.29,25.4,366.17,1
13,85.17,154.3,7.2,50.03,291.39,1
5,94.61,136.54,2.9,25.7,248.3,0
9,82.41,115.48,2.6,45.24,263.48,0
20,88.54,154.96,5.81,47.78,380.75,1
21,97.0,152.31,7.39,52.13,402.7,1
29,75.61,139.04,3.62,54.01,229.48,0
7,73.2,126.35,2.38,67.66,248.54,0
13,97.89,134.2,7.98,45.74,297.5,1
